dataset_id,sample_id,site_id,year,intervention,control_flag,microbiome_available,soil_chemistry_available,outcome_available,soil_ph,total_carbon,total_nitrogen,organic_matter,cec,phosphorus,potassium,yield_value,outcome_type,notes
usda_potato_rotation,41,WI_8,Y1,fumigation=Yes;rotation_length=3.0;rotation_diversity=3.0,False,True,True,True,-0.203045737,,,0.262092894,-0.547793332,0.323587428,-0.253153789,6566.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,42,WI_8,Y1,fumigation=Yes;rotation_length=3.0;rotation_diversity=3.0,False,True,True,True,-0.345816611,,,-0.195864321,-0.206501486,0.294248226,-0.882257998,5134.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,43,WI_9,Y1,fumigation=Yes;rotation_length=nan;rotation_diversity=nan,False,True,True,True,0.082496011,,,0.262092894,0.096869043,-0.713064388,-0.595577599,4533.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,44,WI_9,Y1,fumigation=Yes;rotation_length=3.0;rotation_diversity=3.0,False,True,True,True,-0.916900106,,,-0.272190524,-0.851163862,-0.937998273,-0.667247699,4825.53,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,45,WI_10,Y1,fumigation=No;rotation_length=nan;rotation_diversity=nan,True,True,True,True,-0.488587484,,,-0.501169131,-1.26829834,0.528961845,-1.009671509,2754.5,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,46,WI_10,Y1,fumigation=No;rotation_length=nan;rotation_diversity=nan,True,True,True,True,-0.488587484,,,-0.195864321,-0.96492781,-0.595707579,-1.001708164,1739.5,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,47,WI_10,Y1,fumigation=No;rotation_length=nan;rotation_diversity=nan,True,True,True,True,-0.631358358,,,0.262092894,-0.96492781,-0.458791301,-0.659284354,3990.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,48,WI_12,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=2.0,True,True,True,True,-0.488587484,,,0.720050108,-0.699478597,-1.231390297,-0.730954454,3860.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,49,WI_12,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=2.0,True,True,True,True,-0.203045737,,,0.872702513,0.058947727,-1.114033487,-0.412420678,4387.59,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,50,WI_14,Y1,fumigation=Yes;rotation_length=4.0;rotation_diversity=2.0,False,True,True,True,1.224663001,,,-0.577495333,-0.737399913,0.42138477,-0.292970511,1846.5,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,51,WI_14,Y1,fumigation=Yes;rotation_length=4.0;rotation_diversity=2.0,False,True,True,True,0.79635038,,,-0.577495333,-0.927006494,1.409137916,-0.245190445,3868.04,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,52,WI_14,Y1,fumigation=Yes;rotation_length=4.0;rotation_diversity=2.0,False,True,True,True,1.367433875,,,-0.577495333,-0.96492781,0.519182111,-0.794661209,159.44,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,53,WI_15,Y1,fumigation=Yes;rotation_length=4.0;rotation_diversity=2.0,False,True,True,True,1.081892127,,,-0.577495333,-1.116613075,-0.067601936,-0.539834188,4129.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,54,WI_15,Y1,fumigation=Yes;rotation_length=4.0;rotation_diversity=2.0,False,True,True,True,-0.060274863,,,-0.577495333,-1.078691759,-0.077381671,-0.468164088,4420.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,55,WI_15,Y1,fumigation=Yes;rotation_length=4.0;rotation_diversity=2.0,False,True,True,True,-0.060274863,,,-0.501169131,-1.078691759,-0.69350492,-0.802624554,5555.5,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,56,WI_18,Y1,fumigation=Yes;rotation_length=3.0;rotation_diversity=2.0,False,True,True,True,0.939121253,,,-0.424842928,-0.813242546,-1.094474019,-0.500017466,1621.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,57,WI_18,Y1,fumigation=Yes;rotation_length=3.0;rotation_diversity=2.0,False,True,True,True,1.081892127,,,-0.577495333,-0.585714648,-1.104253753,-0.72299111,894.5,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,58,WI_18,Y1,fumigation=Yes;rotation_length=3.0;rotation_diversity=2.0,False,True,True,True,0.510808632,,,0.185766691,0.286475624,-0.478350769,0.129086743,2889.71,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,59,WI_19,Y1,fumigation=Yes;rotation_length=3.0;rotation_diversity=3.0,False,True,True,True,1.652975622,,,-0.119538119,0.32439694,0.343146897,0.23261022,7518.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,60,WI_20,Y1,fumigation=Yes;rotation_length=2.0;rotation_diversity=3.0,False,True,True,True,1.367433875,,,-0.119538119,0.248554308,0.939710678,0.017599921,1714.3,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,61,WI_20,Y1,fumigation=Yes;rotation_length=2.0;rotation_diversity=3.0,False,True,True,True,1.367433875,,,-0.424842928,-0.130658854,0.264909024,0.065379987,1496.5,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,62,WI_20,Y1,fumigation=Yes;rotation_length=2.0;rotation_diversity=3.0,False,True,True,True,0.653579506,,,-0.195864321,0.058947727,0.607199718,0.113160054,890.64,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,63,WI_23,Y1,fumigation=Yes;rotation_length=3.0;rotation_diversity=3.0,False,True,True,True,0.79635038,,,-0.195864321,-1.002849127,-0.771742793,-0.141666968,4063.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,64,WI_23,Y1,fumigation=Yes;rotation_length=3.0;rotation_diversity=3.0,False,True,True,True,0.368037758,,,-0.348516726,-0.851163862,-0.97711721,-0.930038064,3840.5,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,65,WI_25,Y1,fumigation=Yes;rotation_length=3.0;rotation_diversity=3.0,False,True,True,True,-0.631358358,,,0.033114286,-1.26829834,0.528961845,0.208720187,2493.79,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,66,WI_25,Y1,fumigation=Yes;rotation_length=3.0;rotation_diversity=3.0,False,True,True,True,-0.916900106,,,0.262092894,-1.344140972,1.027728285,-0.18148369,2261.71,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,67,WI_26,Y1,fumigation=Yes;rotation_length=3.0;rotation_diversity=3.0,False,True,True,True,-1.05967098,,,0.109440489,-1.26829834,0.656098388,0.224646875,2161.67,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,68,WI_26,Y1,fumigation=Yes;rotation_length=3.0;rotation_diversity=3.0,False,True,True,True,-1.345212727,,,0.338419096,-0.661557281,-0.116500607,-0.436310711,1998.5,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,69,WI_26,Y1,fumigation=Yes;rotation_length=3.0;rotation_diversity=3.0,False,True,True,True,-0.774129232,,,-0.577495333,-1.382062288,0.616979452,-0.420384022,4769.5,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,70,WI_28,Y1,fumigation=Yes;rotation_length=3.0;rotation_diversity=3.0,False,True,True,True,-0.631358358,,,0.567397703,-0.396108067,-0.19473848,-0.229263756,2312.5,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,71,WI_29,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=3.0,True,True,True,True,-0.203045737,,,1.788616943,1.196587213,-0.390333162,0.288353631,2148.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,72,WI_29,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=3.0,True,True,True,True,-0.631358358,,,1.483312133,0.551924837,-0.546808908,0.065379987,2862.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,73,WI_29,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=3.0,True,True,True,True,-1.05967098,,,1.635964538,1.044901948,-0.507689972,-0.324823889,2585.5,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,74,WI_30,Y1,fumigation=Yes;rotation_length=3.0;rotation_diversity=3.0,False,True,True,True,-0.631358358,,,0.109440489,-0.96492781,-0.771742793,0.750227607,1630.5,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,75,WI_30,Y1,fumigation=Yes;rotation_length=3.0;rotation_diversity=3.0,False,True,True,True,-1.05967098,,,0.033114286,-1.040770443,-0.497910238,0.200756842,2390.31,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,76,WI_30,Y1,fumigation=Yes;rotation_length=3.0;rotation_diversity=3.0,False,True,True,True,-0.488587484,,,0.109440489,-0.927006494,-0.537029174,0.726337574,1901.5,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,77,WI_31,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=7.0,True,True,True,True,0.79635038,,,1.025354918,1.462036426,-0.732623857,0.941347873,3511.1,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,78,WI_31,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=7.0,True,True,True,True,0.79635038,,,0.949028716,1.348272478,-0.722844122,0.790044329,2621.5,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,79,WI_32,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=4.0,True,True,True,True,0.939121253,,,1.40698593,1.575800375,-0.625046781,1.04487135,2393.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,80,WI_32,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=4.0,True,True,True,True,1.224663001,,,0.872702513,1.575800375,-0.19473848,9.661210005,2045.28,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,81,WI_32,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=4.0,True,True,True,True,-0.060274863,,,1.101681121,0.665688786,-0.370773694,-0.348713922,3797.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,82,WI_34,Y1,fumigation=Yes;rotation_length=3.0;rotation_diversity=3.0,False,True,True,True,-2.344608844,,,-0.043211916,0.400239573,2.533807339,-0.205373723,1662.5,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,83,WI_34,Y1,fumigation=Yes;rotation_length=3.0;rotation_diversity=3.0,False,True,True,True,-0.916900106,,,0.033114286,-1.116613075,1.565613662,0.200756842,2393.8,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,84,WI_35,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=2.0,True,True,True,True,-0.774129232,,,0.949028716,1.462036426,-0.556588642,1.331551749,2323.5,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,85,WI_35,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=2.0,True,True,True,True,-0.774129232,,,1.101681121,1.310351161,-0.224077682,0.909494495,2274.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,86,WI_35,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=2.0,True,True,True,True,-1.487983601,,,1.101681121,1.348272478,-0.106720873,1.85713248,1029.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,87,WI_36,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=3.0,True,True,True,True,-1.630754475,,,1.559638335,1.310351161,-0.067601936,1.291735027,4065.5,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,88,WI_36,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=3.0,True,True,True,True,-1.630754475,,,0.872702513,1.499957742,0.392045567,1.036908006,4263.75,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,89,WI_36,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=3.0,True,True,True,True,-1.487983601,,,1.254333526,0.438160889,0.30402796,2.581796822,2885.86,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,90,WI_39,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=3.0,True,True,True,True,-0.488587484,,,1.254333526,1.044901948,-0.478350769,1.220064927,4135.5,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,91,WI_39,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=3.0,True,True,True,True,-1.487983601,,,0.872702513,0.589846154,0.245349555,0.97320125,3081.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,92,WI_39,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=3.0,True,True,True,True,-0.774129232,,,1.483312133,1.651643007,0.372486099,4.516889514,763.04,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,93,WI_40,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=2.0,True,True,True,True,-1.345212727,,,0.949028716,1.803328272,-0.458791301,1.976582646,1199.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,94,WI_40,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=2.0,True,True,True,True,-1.345212727,,,0.796376311,1.537879058,-0.057822202,2.979964042,2336.76,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,95,WI_41,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=2.0,True,True,True,True,-0.203045737,,,1.330659728,1.234508529,-0.605487313,-0.65132101,1395.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,96,WI_41,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=2.0,True,True,True,True,0.510808632,,,1.101681121,1.537879058,1.115745892,1.92880258,3237.5,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,97,WI_41,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=2.0,True,True,True,True,-1.202441853,,,1.178007323,0.665688786,0.049754873,1.04487135,2650.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,98,WI_43,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=5.0,True,True,True,True,0.368037758,,,0.796376311,0.779452735,-1.114033487,0.097233365,2798.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,99,WI_43,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=5.0,True,True,True,True,0.082496011,,,0.949028716,0.551924837,-0.889099602,-0.324823889,1759.95,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,100,WI_43,Y1,fumigation=No;rotation_length=3.0;rotation_diversity=5.0,True,True,True,True,0.225266885,,,1.330659728,0.817374051,-0.713064388,-0.547797533,1453.27,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,101,WI_52,Y1,fumigation=No;rotation_length=2.0;rotation_diversity=3.0,True,True,True,True,-1.05967098,,,-0.272190524,-1.040770443,1.311340574,-0.3805673,1840.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,102,WI_52,Y1,fumigation=No;rotation_length=2.0;rotation_diversity=3.0,True,True,True,True,-1.202441853,,,-0.501169131,-1.344140972,1.282001372,-0.802624554,3199.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
